id,conversation_id,in_reply_to_id,in_reply_to_user_id,in_reply_to_username,quote_id,is_reply,is_quote,is_retweet,is_pinned,is_conversation_controlled,possibly_sensitive,created_at,text,lang,source_client,like_count,retweet_count,reply_count,quote_count,view_count,bookmark_count,url,twitter_url,hashtags,mentioned_usernames,urls_expanded,media_count,media_types,media_urls,card_title,card_description,card_domain,card_url,place_name,place_country,author_id,author_username,author_name,author_description,author_location,author_created_at,author_followers,author_following,author_statuses_count,author_favourites_count,author_media_count,author_is_verified,author_is_blue_verified,author_protected,author_professional_type,author_category,n_times_scraped,source_files,scraper_types,seen_via_quote_of,first_scraped_at,last_scraped_at,on_topic,stance,stance_index,stance_reason,stance_model,error
2077190351333306659,2077190351333306659,,,,,False,False,False,False,False,False,2026-07-15 00:35:46+00:00,"🚨 JUST IN: The House has officially PASSED legislation to make Daylight Saving Time PERMANENT. ⏰☀️

The vote: 308–117. 🇺🇸

If the Senate approves and President Trump signs it into law, Americans would no longer have to change their clocks twice a year.

NO MORE “spring https://t.co/Dcx4FOeORo",en,Twitter for iPhone,85,24,11,1,2348.0,3,https://x.com/HomanNews/status/2077190351333306659,https://twitter.com/HomanNews/status/2077190351333306659,,,,1,video,https://pbs.twimg.com/amplify_video_thumb/2077190274858532864/img/uI9Gf8uuYYWHWwtX.jpg,,,,,,,1871554147264200704,HomanNews,Commentary 🇺🇸 Tom Homan,"Dedicated to sharing insights and updates on Tom Homan’s work in American politics, immigration reform, and national security.🇺🇸 ” No affiliation -Commentary”","Virginia, USA",2024-12-24 13:51:04+00:00,45068,12,7978,2444,7257,False,True,False,Business,Media & News Company,1,dataset_tweet-scraper_2026-07-19_23-17-09-066.json,tweet-scraper,,2026-07-19 23:17:09.066000+00:00,2026-07-19 23:17:09.066000+00:00,True,"Adopt permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets)",0.0,"The tweet announces that the House has passed legislation to make Daylight Saving Time permanent, indicating support for this policy change.",qwen/qwen3-8b,
2077191229679321322,2077142587903783398,2077142587903783398,375721095,Breaking911,,True,False,False,False,False,False,2026-07-15 00:39:16+00:00,"@Breaking911 Stupidest thing ever.
If they're going to make anything permanent, it should be standard time, not ""The sun won't come up until 9 AM in the winter"" time.",en,Twitter Web App,13,3,1,0,1020.0,0,https://x.com/QPhysics137/status/2077191229679321322,https://twitter.com/QPhysics137/status/2077191229679321322,,Breaking911,,0,,,,,,,,,77989913,QPhysics137,Jack. H 🇺🇲 🪖💜,"Christian-Husband-Father-Conservative-Physicist-Mathematician-Historian
'brainless liberal' is redundant. 
#LiberalismIsAMentalDisorder
#democRATsHateAmerica","Indiana, USA",2009-09-28 11:33:22+00:00,1462,2021,23105,6256,1828,False,True,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-00-18-467.json,twitter-scraper-lite,,2026-07-19 23:00:18.467000+00:00,2026-07-19 23:00:18.467000+00:00,True,"Adopt permanent standard time (clocks stay on winter time all year: earlier sunrises, earlier sunsets)",1.0,"The tweet explicitly criticizes daylight saving time and advocates for permanent standard time, stating that it would be better to have 'standard time, not ""The sun won't come up until 9 AM in the winter"" time.'",qwen/qwen3-8b,
2077191999644368965,2077143345818734732,2077143345818734732,2964287128,RepRickAllen,,True,False,False,False,False,False,2026-07-15 00:42:19+00:00,@RepRickAllen You voted wrong.  We should have standard time permanent.,en,Twitter Web App,3,0,0,0,13.0,0,https://x.com/Mustang64243528/status/2077191999644368965,https://twitter.com/Mustang64243528/status/2077191999644368965,,RepRickAllen,,0,,,,,,,,,1462582467924267011,Mustang64243528,Mustang Sally,#PrinciplesFirst #ConstitutionalConservative #RandPaulForMajorityLeader,NC,2021-11-22 00:43:44+00:00,265,112,11312,18145,1493,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-02-11-854.json,twitter-scraper-lite,,2026-07-19 23:02:11.854000+00:00,2026-07-19 23:02:11.854000+00:00,True,"Adopt permanent standard time (clocks stay on winter time all year: earlier sunrises, earlier sunsets)",1.0,"The tweet explicitly states that the speaker believes the U.S. should have 'standard time permanent,' which means maintaining standard time year-round instead of switching to daylight saving time. This directly aligns with the position of adopting permanent standard time.",qwen/qwen3-8b,
2077193095754437052,2077143345818734732,2077143345818734732,2964287128,RepRickAllen,,True,False,False,False,False,False,2026-07-15 00:46:41+00:00,@RepRickAllen Noooooooo! It’s not natural. Very bad idea @GOPSenate,en,Twitter for iPhone,2,0,0,0,9.0,0,https://x.com/Tjfg1933/status/2077193095754437052,https://twitter.com/Tjfg1933/status/2077193095754437052,,"RepRickAllen,GOPSenate",,0,,,,,,,,,2014286376485691392,Tjfg1933,Terri German,Conservative living in Naples Fl. Mom to 3 adorable ShihTzu’s. Go Canes! If I had a better pic I would have used it. 🤦🏻‍♀️😘  No DM’s pls,,2026-01-22 10:44:57+00:00,2295,984,6028,9890,105,False,True,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-02-11-854.json,twitter-scraper-lite,,2026-07-19 23:02:11.854000+00:00,2026-07-19 23:02:11.854000+00:00,False,,,"The tweet expresses opposition to a policy change (presumably DST), but it does not clearly reference or discuss US daylight saving time policy. The mention of 'not natural' and 'very bad idea' is vague and does not directly address DST. The context of the tweet (e.g., @GOPSenate) suggests a political stance, but it is not specific to DST policy.",qwen/qwen3-8b,
2077193135042564406,2077142587903783398,2077183312934658519,1305537236260343808,steakneggss,,True,False,False,False,False,False,2026-07-15 00:46:50+00:00,@steakneggss @RealPhillyP @Breaking911 We want kids to sleep. DST sucks.,en,Twitter for iPhone,7,0,1,0,344.0,0,https://x.com/HafeedAleppo/status/2077193135042564406,https://twitter.com/HafeedAleppo/status/2077193135042564406,,"steakneggss,RealPhillyP,Breaking911",,0,,,,,,,,,634107926,HafeedAleppo,HafeedAleppo,,,2012-07-12 22:48:40+00:00,282,1226,30462,229346,256,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-00-18-467.json,twitter-scraper-lite,,2026-07-19 23:00:18.467000+00:00,2026-07-19 23:00:18.467000+00:00,False,,,"The tweet mentions 'DST sucks' but the context is about wanting kids to sleep, which is not a policy position on DST. The statement is more of a personal opinion about the effect of DST rather than a stance on whether DST should be implemented or changed as a policy.",qwen/qwen3-8b,
2077193354693972161,2077143345818734732,2077143345818734732,2964287128,RepRickAllen,,True,False,False,False,False,False,2026-07-15 00:47:42+00:00,"@RepRickAllen No Rick! We don’t want this.  Place that will have sunrise past 9 am don’t want this?
Obviously you know nothing about circadian rhythms.",en,Twitter for iPhone,4,0,0,0,15.0,0,https://x.com/culligantwinm/status/2077193354693972161,https://twitter.com/culligantwinm/status/2077193354693972161,,RepRickAllen,,0,,,,,,,,,421596780,culligantwinm,Matthew Culligan,"Dentist, dad of 3 girls.",,2011-11-26 04:31:57+00:00,43,374,642,1389,41,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-02-11-854.json,twitter-scraper-lite,,2026-07-19 23:02:11.854000+00:00,2026-07-19 23:02:11.854000+00:00,False,,,"The tweet is directed at a political figure and discusses circadian rhythms, suggesting the person lacks understanding. It does not directly express a position on DST policy itself, nor does it advocate for or against its implementation. The mention of 'sunrise past 9 am' is speculative and not a clear policy stance.",qwen/qwen3-8b,
2077193660630810649,2077143345818734732,2077143345818734732,2964287128,RepRickAllen,,True,False,False,False,False,False,2026-07-15 00:48:55+00:00,@RepRickAllen Idiots,sv,Twitter Web App,1,0,0,0,2.0,0,https://x.com/2ndlook11/status/2077193660630810649,https://twitter.com/2ndlook11/status/2077193660630810649,,RepRickAllen,,0,,,,,,,,,184214762,2ndlook11,2ndlook1,"Per aspera ad astra

🇺🇸Constitutional conservative 🇺🇸
1A 2A the rest fall into place

Southern by the grace of God

No DMs plz",,2010-08-29 00:23:56+00:00,1733,1891,1870,5187,83,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-02-11-854.json,twitter-scraper-lite,,2026-07-19 23:02:11.854000+00:00,2026-07-19 23:02:11.854000+00:00,False,,,"The tweet '@RepRickAllen Idiots' is a short, informal expression that does not provide any content or context related to daylight saving time policy. It appears to be a reaction to a person (likely a political figure) without specifying any position on DST.",qwen/qwen3-8b,
2077193972754403782,2077193972754403782,,,,,False,False,False,False,False,False,2026-07-15 00:50:10+00:00,"I'd prefer to keep the current system and think people are way too precious about a 1-hour time change twice a year. But Permanent DST &gt;&gt;&gt;&gt;&gt;&gt; Permanent Standard Time.
https://t.co/0Cvax5FClE",en,Twitter for Android,1411,87,254,41,430922.0,164,https://x.com/NateSilver538/status/2077193972754403782,https://twitter.com/NateSilver538/status/2077193972754403782,,,https://www.natesilver.net/p/save-daylight-savings-time,0,,,Save Daylight Savings Time,Donald Trump and Elon Musk’s plan would literally make the average American’s life darker.,www.natesilver.net,https://t.co/0Cvax5FClE,,,16017475,NateSilver538,Nate Silver,"Silver Bulletin, not the only thing I'm doing but the main thing and the best thing! https://t.co/mYtb4rgUyT",New York,2008-08-27 20:56:45+00:00,3030626,1754,44831,10283,4215,False,True,False,,,1,dataset_tweet-scraper_2026-07-19_23-17-09-066.json,tweet-scraper,,2026-07-19 23:17:09.066000+00:00,2026-07-19 23:17:09.066000+00:00,True,Keep switching the clocks twice a year,2.0,"The tweet expresses a preference for keeping the current system (which involves switching clocks twice a year) and criticizes people for being too attached to the 1-hour time change. It also contrasts this with the idea of permanent DST, indicating a preference for the existing system over permanent DST.",qwen/qwen3-8b,
2077195659006947740,2077142587903783398,2077161715364724803,1137782054848851968,SaveStandard,,True,False,False,False,False,False,2026-07-15 00:56:52+00:00,"@SaveStandard @Breaking911 I totally agree

Permanent standard time more closely mirrors the natural circadian rhythm.

We will be happier and healthier and thinner with permanent standard time

I’m surprised that Robert Kennedy Jr. isn’t advocating for permanent standard time",en,Twitter for iPhone,7,0,4,1,1041.0,0,https://x.com/natalie_1788/status/2077195659006947740,https://twitter.com/natalie_1788/status/2077195659006947740,,"SaveStandard,Breaking911",,0,,,,,,,,,893126817246306306,natalie_1788,@natalie_1788,"God, Family, Country | Republican Conservative | Protect the Constitution, Freedom, & God Given Rights! Proud Daughter of Army Veteran 🇺🇸🇺🇸🇺🇸",USA ,2017-08-03 15:10:01+00:00,1766,859,30296,163178,5351,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-00-18-467.json,twitter-scraper-lite,,2026-07-19 23:00:18.467000+00:00,2026-07-19 23:00:18.467000+00:00,True,"Adopt permanent standard time (clocks stay on winter time all year: earlier sunrises, earlier sunsets)",1.0,"The tweet explicitly supports permanent standard time, arguing that it aligns better with natural circadian rhythms and would lead to greater happiness, health, and weight loss. It also expresses surprise that a public figure (Robert Kennedy Jr.) is not advocating for this policy, further indicating support for permanent standard time.",qwen/qwen3-8b,
2077196641312878840,2077196641312878840,,,,,False,False,False,False,False,False,2026-07-15 01:00:46+00:00,"The fact that there are actual people who want to keep Standard Time is proof that is impossible to get a consensus on anything.

The choice between Daylight Savings and Standard is like the choice between a free meal at your favorite restaurant and being smothered by a pillow.",en,Twitter for iPhone,443,26,152,7,28473.0,4,https://x.com/DK_Able/status/2077196641312878840,https://twitter.com/DK_Able/status/2077196641312878840,,,,0,,,,,,,,,1436070688113238016,DK_Able,Danton Ableson,"American. Christian. Artist. Wrestler. Coach.
I block communists and terrorists, and their friends.",,2021-09-09 20:55:18+00:00,26403,11356,76465,204788,5731,False,True,False,Creator,Life Coach,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00,False,,,"The tweet uses a metaphor to express a personal opinion about the debate between Daylight Saving Time and Standard Time, but it does not advocate for or against the policy itself. It does not express a clear position (e.g., support for DST, support for Standard Time, or a call for change). Instead, it comments on the difficulty of reaching consensus, which is not a direct position on DST policy.",qwen/qwen3-8b,
2077196786389676446,2077143345818734732,2077143345818734732,2964287128,RepRickAllen,,True,False,False,False,False,False,2026-07-15 01:01:20+00:00,@RepRickAllen You're an idiot.,en,Twitter for Android,1,0,0,0,2.0,0,https://x.com/KevinPouliot1/status/2077196786389676446,https://twitter.com/KevinPouliot1/status/2077196786389676446,,RepRickAllen,,0,,,,,,,,,1338092433058500611,KevinPouliot1,Kevin Pouliot,Raise all boats.,Maine🌲,2020-12-13 12:04:46+00:00,1300,320,48623,166095,1251,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-02-11-854.json,twitter-scraper-lite,,2026-07-19 23:02:11.854000+00:00,2026-07-19 23:02:11.854000+00:00,False,,,This tweet is a personal insult directed at a political figure and does not express any position on daylight saving time policy. It is unrelated to the topic of DST.,qwen/qwen3-8b,
2077197769538761011,2077142587903783398,2077142587903783398,375721095,Breaking911,,True,False,False,False,False,False,2026-07-15 01:05:15+00:00,"@Breaking911 Very family unfriendly. Imagine children having an extra hour of darkness going to school in the winter. Catching a bus. Just an awful idea. Now with daylight saving time, small children put the bed at 8 o’clock have to have blackout drapes in their rooms because of an unnatural",en,Twitter for iPad,19,1,13,0,6189.0,0,https://x.com/ObserverAtty/status/2077197769538761011,https://twitter.com/ObserverAtty/status/2077197769538761011,,,,0,,,,,,,,,1680600684935143426,ObserverAtty,Observer516,,,2023-07-16 15:30:31+00:00,228,870,3152,3718,66,False,True,False,,,1,dataset_twitter-scraper-lite_2026-07-19_23-00-18-467.json,twitter-scraper-lite,,2026-07-19 23:00:18.467000+00:00,2026-07-19 23:00:18.467000+00:00,False,,,"The tweet discusses the negative effects of daylight saving time on children's sleep and safety, specifically mentioning the extra hour of darkness in the winter and the need for blackout drapes. It clearly expresses a position against daylight saving time. However, the tweet is not about US daylight saving time policy in general—it is focused on the impact on children's bedtime and safety, not the policy itself or its implementation. Therefore, it is not about the policy but rather its consequences.",qwen/qwen3-8b,
2077198510001197442,2077198510001197442,,,,,False,False,False,False,False,False,2026-07-15 01:08:11+00:00,"Statement of Agudath Israel of America on House Passage of Permanent Daylight Saving Time

Today the U. S. House of Representatives passed the Sunshine Protection Act by a wide majority. Agudath Israel of America and its constituents understand the popular desire to “lock the https://t.co/jCrz1NXEO6",en,Twitter for iPhone,180,36,20,9,24081.0,23,https://x.com/AgudahNews/status/2077198510001197442,https://twitter.com/AgudahNews/status/2077198510001197442,,,,1,photo,https://pbs.twimg.com/media/HNOxBDYWwAAGWDI.jpg,,,,,,,4159890197,AgudahNews,Agudath Israel of America,"Covering events, news & information from Agudath Israel of America, the voice & arm of American Torah Jewry. #AIA",United States of America,2015-11-10 23:31:57+00:00,8107,1253,6569,2426,3362,False,True,False,Business,,1,dataset_tweet-scraper_2026-07-19_23-04-25-133.json,tweet-scraper,,2026-07-19 23:04:25.133000+00:00,2026-07-19 23:04:25.133000+00:00,True,"Adopt permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets)",0.0,"The tweet mentions the House passing the 'Sunshine Protection Act,' which is associated with permanent daylight saving time. The reference to 'lock the' (likely a link to a statement supporting the policy) indicates support for the permanent implementation of daylight saving time.",qwen/qwen3-8b,
